0,I only ever double tap to sprint. it's strange hearing people say it's difficult
1,"""Is it dingii"" sent me lol"
0,0:00 A BRAND NEW DAY WITH GEMINITAYYY *AYE I RHYMED!!!*
0,if I had a nickel  for every time gem killed a significant part of the server as a green I'd have 2 nickels which isn't alot but its weird it happened twice
0,Stop this episode was genuinely peak😭
0,"i think that octokill is the craziest kill of the whole series! people weren’t sure who to blame so grian, gem, and etho got away with it thanks to martyn and scar being suspicious. also, hello? 8 PEOPLE? is that the biggest kill in the whole series?"
1,What happened to your voice
0,"if the villians are team rocket and Etho is always plotting with them, maybe he's Giovani. I mean he did (successfully) plan an 8 person murder with them."
0,Oh you guys with the ducks again. The society thing is insane. Probably some lore stuff(not really a lore fan person) those kills were insane Gem.
0,"I cant believe the most effective trap of the while Life series is basically just a button that says ""do not press"" that triggers a pitfall"
0,The way all three of the members I watch got into the secret society.
2,"Im only 18 minutes in when i say this but..
Watching Joels video first then coming here right after is SO FUNNY. Like Joel had no idea that those three were a secret society. And etho grian and gem tryna have a secret conversation with him around is hilarious."
0,Joel was in so much danger in the nether!!!!
0,Its Grian catching the cold for me
0,"The ""greater good"" two lives instead of six argument really did not pan out, did it."
0,The greater good
0,"What's crazy is nobody would ever suspect Grian, Etho, and Gem being in a secret group.  Gem and Grian are part of Team Rocket and Gem and Etho are always hanging out together.  Not unheard of that any of them would want to tag along with the other two."
0,Ehck the lava
0,This episode pretty much cements in my Clockers Extended lore that Etho is secretly Gem's father (Etho knows but Gem doesn't).
0,"I did not expect The Square Hole (TM) to claim as many kills as it did, with the conspicuous grass."
0,"I liked the captions when they were discussing who did it. 'Etho, why did you build it out of sand?' 'It was all I had' '[everyone presses 'X' to doubt]'"
6,"i love the justification of ""it's for the greater good"" and ""it's only 2 deaths if we succeed vs 6 deaths if we fail"" then they killed 8 people"
1,Gems voice is back but Grian voice
0,LET THE BODIES HIT THE FLOOR
0,i love the long episodes!
0,"Yes, voice seems to be back."
0,I love the long episode!!
0,Longer episodes 🎉
0,"I rewatched the sand falling like 4 times, it was so satisfying haha"
0,Etho how could you😂
0,I watched Skizz pov first and I wasnt even suspicious of the game. Etho sold it well and everyone's hype and the confusion of who will go climb first just made everybody not bother to think that it's a death trap 😂
0,OMG that was epic! My heart was racing...GG
0,Yay I'm glad your feeling better and I love your videos and I just got the new minecraft update and your right to be excited everything is so cute and I love it. 4:04 what is going one
0,So I watched Scar's POV first - now everything makes sense
0,"Grian: *complains about the slow health regen*
Every Bedrock player: ""Welcome to the club"""
2,IT WAS YOU!!!!!
0,SO GOOD
0,this will be the shortest life series ever by the looks of things..
1,Oh THATS why people were saying duck lol
2,"That octakill is legendary! I love this little twist, the result is one of the best multi-kills in all of the life series. I'm glad you were a member of the secret society, it was very fun to see you plot with Grian and Etho. Glad your voice is back too, that must feel a lot better. Amazing video Gem, your pov is always my favorite!"
0,scar was third (4th i guess) impostor with the way he was basically framing himself. he didn’t even react in chat when it happened 😂
0,"It was literal chaos with the existence of secret society
Gem was really clever with her words and actions, going back and forth between the teams and stepping up the moment Grian got accused.. I could never 😅😅
Gem: ""Well I literally didn't do very much""
Me: No! you defended your partners in crime like a pro 😎"
0,"This is the best game of Among Us i have seen! EGG, what a team-up!"
0,Love it when my favorite pov turns out to be the best pov lol
0,"44:44 whoever made the “best life series kills” video, has to make a new one now"
